table_name,column_name,data_type,enum_values,column_default,is_nullable,character_maximum_length,numeric_precision,numeric_scale,constraint_type,references,column_comment
housing_listings,media_urls,ARRAY,null,'{}'::text[],YES,null,null,null,CHECK,null,null
housing_listings,media_urls,ARRAY,null,'{}'::text[],YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_url,text,null,null,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,pets_allowed,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,ndis_supported,boolean,null,true,YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,updated_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,PRIMARY KEY,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,FOREIGN KEY,service_providers.id,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,accessibility_rating,integer,null,null,YES,null,32,0,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,is_sda_certified,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,sda_certification_date,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_virtual_tour,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,virtual_tour_enabled,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,last_updated,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,FOREIGN KEY,service_providers.id,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
housing_listings,has_group_match,boolean,null,false,YES,null,null,null,CHECK,null,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,users.id,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
notifications,id,uuid,null,gen_random_uuid(),NO,null,null,null,PRIMARY KEY,null,null
notifications,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
notifications,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
notifications,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
notifications,user_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
notifications,user_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
notifications,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
notifications,type,text,null,null,NO,null,null,null,CHECK,null,null
notifications,type,text,null,null,NO,null,null,null,CHECK,null,null
notifications,type,text,null,null,NO,null,null,null,CHECK,null,null
notifications,type,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
notifications,type,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
notifications,type,text,null,null,NO,null,null,null,CHECK,null,null
notifications,content,text,null,null,NO,null,null,null,CHECK,null,null
notifications,content,text,null,null,NO,null,null,null,CHECK,null,null
notifications,content,text,null,null,NO,null,null,null,CHECK,null,null
notifications,content,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
notifications,content,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
notifications,content,text,null,null,NO,null,null,null,CHECK,null,null
notifications,seen,boolean,null,false,YES,null,null,null,CHECK,null,null
notifications,seen,boolean,null,false,YES,null,null,null,CHECK,null,null
notifications,seen,boolean,null,false,YES,null,null,null,CHECK,null,null
notifications,seen,boolean,null,false,YES,null,null,null,CHECK,null,null
notifications,seen,boolean,null,false,YES,null,null,null,FOREIGN KEY,users.id,null
notifications,seen,boolean,null,false,YES,null,null,null,PRIMARY KEY,null,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
notifications,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,PRIMARY KEY,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
point_transactions,id,uuid,null,uuid_generate_v4(),NO,null,null,null,FOREIGN KEY,users.id,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
point_transactions,user_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
point_transactions,amount,integer,null,null,NO,null,32,0,FOREIGN KEY,users.id,null
point_transactions,amount,integer,null,null,NO,null,32,0,CHECK,null,null
point_transactions,amount,integer,null,null,NO,null,32,0,CHECK,null,null
point_transactions,amount,integer,null,null,NO,null,32,0,CHECK,null,null
point_transactions,amount,integer,null,null,NO,null,32,0,CHECK,null,null
point_transactions,amount,integer,null,null,NO,null,32,0,PRIMARY KEY,null,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,CHECK,null,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,CHECK,null,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,CHECK,null,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,CHECK,null,null
point_transactions,transaction_type,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
point_transactions,description,text,null,null,YES,null,null,null,CHECK,null,null
point_transactions,description,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
point_transactions,description,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
point_transactions,description,text,null,null,YES,null,null,null,CHECK,null,null
point_transactions,description,text,null,null,YES,null,null,null,CHECK,null,null
point_transactions,description,text,null,null,YES,null,null,null,CHECK,null,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,CHECK,null,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,CHECK,null,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,CHECK,null,null
point_transactions,reference_id,uuid,null,null,YES,null,null,null,CHECK,null,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
point_transactions,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
post_likes,id,uuid,null,gen_random_uuid(),NO,null,null,null,UNIQUE,null,null
post_likes,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
post_likes,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,users.id,null
post_likes,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,posts.id,null
post_likes,id,uuid,null,gen_random_uuid(),NO,null,null,null,PRIMARY KEY,null,null
post_likes,post_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
post_likes,post_id,uuid,null,null,YES,null,null,null,UNIQUE,null,null
post_likes,post_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,posts.id,null
post_likes,post_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
post_likes,post_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_likes,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_likes,user_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
post_likes,user_id,uuid,null,null,YES,null,null,null,UNIQUE,null,null
post_likes,user_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,posts.id,null
post_likes,user_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
post_likes,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
post_likes,created_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
post_likes,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,posts.id,null
post_likes,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
post_likes,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,PRIMARY KEY,null,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,users.id,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,UNIQUE,null,null
post_reactions,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,posts.id,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,UNIQUE,null,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_reactions,post_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,posts.id,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,posts.id,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,CHECK,null,null
post_reactions,user_id,uuid,null,null,YES,null,null,null,UNIQUE,null,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,FOREIGN KEY,posts.id,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,CHECK,null,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,CHECK,null,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,UNIQUE,null,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
post_reactions,reaction_type,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
